,col1,TIC ID,TOI,Previous CTOI,Master,SG1A,SG1B,SG2,SG3,SG4,SG5,ESM,TSM,Predicted Mass (M_Earth),Time Series Observations,Spectroscopy Observations,Imaging Observations,TESS Disposition,TFOPWG Disposition,TESS Mag,TESS Mag err,Planet Name,Pipeline Signal ID,Source,Detection,RA,Dec,PM RA (mas/yr),PM RA err (mas/yr),PM Dec (mas/yr),PM Dec err (mas/yr),Epoch (BJD),Epoch (BJD) err,Period (days),Period (days) err,Duration (hours),Duration (hours) err,Depth (mmag),Depth (mmag) err,Depth (ppm),Depth (ppm) err,Planet Radius (R_Earth),Planet Radius (R_Earth) err,Planet Insolation (Earth Flux),Planet Equil Temp (K),Planet SNR,Stellar Distance (pc),Stellar Distance (pc) err,Stellar Eff Temp (K),Stellar Eff Temp (K) err,Stellar log(g) (cm/s^2),Stellar log(g) (cm/s^2) err,Stellar Radius (R_Sun),Stellar Radius (R_Sun) err,Stellar Metallicity,Stellar Metallicity err,Stellar Mass (M_Sun),Stellar Mass (M_Sun) err,Sectors,Date TOI Alerted (UTC),Date TOI Updated (UTC),Date Modified,Comments
753,1044,253990973,1061.01,,5,5,5,5,5,5,5,9.1,70.1,4.77,1,0,1,PC,0,9.7345,0.006,,1,spoc,SPOC,18:58:45.34,-41:14:32.94,24.978,0.08900000000000001,-71.79,0.091,1654.2532490002923,0.003078,0.540933,0.000107,0.06976404166666667,0.329757,0.279447,0.030011000000000006,257.347459,27.641214,2.28501,0.57323,,,8.619074000000001,133.171,0.6935,5525.0,186.0,4.253419999999998,0.29667,1.21935,0.16458,,,1.04,0.12785,13,2019-08-16,2019-08-16,2022-12-14 12:09:24,Likely stellar variability but it is a potential level one candidate
756,1047,79748331,1064.01,,3,5,5,3,4,4,4,5.0,61.7,6.73,20,3,3,PC,1,10.0059,0.006,,1,spoc,UNKNOWN,19:44:00.94,-47:33:43.31,-3.457,0.124,-100.891,0.07200000000000001,1656.6682500001043,0.0014492241,6.44385679073374,3.5817753e-05,0.0793086301907575,0.31566584,1.159449,0.095271,1067.32197544415,87.74375,2.48002539543634,1.2834306,60.83141776535621,712.281614093603,11.144596,68.0726,0.362,4803.0,178.0,4.52079,2.00348,0.737188994884491,0.0567035,,,0.74,0.08544,"13,27",2019-08-16,2021-07-06,2022-12-14 12:09:24,potential multi-planet system
757,1048,79748331,1064.02,,1,5,5,1,4,4,4,3.0,52.1,7.13,20,3,3,PC,1,10.0059,0.006,,2,spoc,SPOC,19:44:00.94,-47:33:43.31,-3.457,0.124,-100.891,0.07200000000000001,1664.4912650003098,0.001903062,12.2264880936112,8.837148e-05,0.09037139983010417,0.4113601,1.352649,0.119156,1245.0598500482902,109.74101,2.56644991219703,2.1035123,25.8972394757659,575.351325238124,9.889558,68.0726,0.362,4803.0,178.0,4.52079,2.00348,0.737188994884491,0.0567035,,,0.74,0.08544,"13,27",2019-08-16,2021-07-15,2022-12-14 12:09:24,Potential multi
758,1049,7088246,1065.01,,5,5,5,5,5,5,5,84.9,112.7,317.0,0,0,0,KP,1,13.2851,0.006,,1,spoc,SPOC,19:05:28.02,-50:04:02.46,7.315,0.037000000000000005,-0.862,0.029,1654.3479940001853,0.002094,2.160344,0.000276,0.07620225,0.14481,21.223768,1.616364,19357.992992,1487.6189,22.503541,17.500204,,,17.524658,639.004,9.4715,5780.0,,4.329280000000002,,1.2,,,,1.03,,13,2019-08-16,2019-08-16,2022-12-14 12:09:24,HATS-23b
759,1050,201604954,1066.01,,5,5,5,5,5,5,5,45.0,125.6,119.75,0,0,1,KP,1,11.9707,0.006,,1,spoc,SPOC,19:00:23.16,-54:53:36.03,3.99,0.054000000000000006,-37.19,0.042,1657.8325370000675,0.001239,4.606184,0.000392,0.13006845833333333,0.078877,15.079835999999998,1.120573,13793.034866999997,1031.5532,12.962219,0.582183,,,14.814943,353.891,4.919,5670.0,,4.3925,,1.07,,,,0.99,0.131434,13,2019-08-16,2019-08-16,2022-12-14 12:09:24,HATS-29b
761,1052,6663331,1068.01,,5,5,5,5,5,5,5,40.4,104.0,125.28,0,0,0,KP,1,13.2887,0.006,,1,spoc,SPOC,18:57:35.94,-49:08:18.65,11.095999999999998,0.044,-5.7639999999999985,0.042,1656.6332310000435,0.001251,3.180362,0.00024700000000000004,0.08798004166666668,0.106258,23.256738,0.74124,21192.463324,682.47424,13.446487,0.600679,,,25.185488,535.383,7.8145,5498.0,,4.4793400000000005,,0.92,,,,0.96,,13,2019-08-16,2019-08-16,2022-12-14 12:09:24,HATS-28b
763,1054,31858844,1070.01,,5,5,5,5,5,5,5,194.8,319.5,317.0,0,0,0,EB,0,15.7114,0.023,,1,spoc,SPOC,19:17:54.85,-32:51:40.78,,,,,1655.5792410001159,0.00053248624,2.97761517335173,9.7812306e-05,0.13570708333333334,0.030226,47.967636,0.452551,43218.111683,416.72778,26.88423,0.196978,873.27,1386.5,108.84278,,,5740.0,,4.29219,,1.28,,,,,,"13,27",2019-08-16,2021-03-18,2022-12-14 12:09:24,triggered by nearby event on 31858843 (WASP-123b)
764,1055,120247528,1071.01,,3,5,5,3,5,4,5,57.1,152.9,111.68,1,0,1,PC,1,11.5803,0.006,,1,spoc,SPOC,18:40:44.2,-58:27:33.8,-27.094,0.052000000000000005,-30.897,0.048,1655.3959240000695,0.001083,3.553814,0.000237,0.08569075,0.048296,10.889275,0.303603,9979.266691,279.5894,12.539744,12.542709,,,40.43895,290.198,2.937,5639.0,188.0,4.37172,2.00387,1.07973,1.07973,,,0.98,0.124766,13,2019-08-16,2019-08-16,2022-12-14 12:09:24,Possible secondary and V-shaped
766,1057,158297421,1073.01,,3,5,5,3,4,4,4,43.8,118.6,117.42,0,0,0,CP,1,13.6699,0.006,,1,spoc-s01-s36-b0A-CPKP,SPOC,19:09:56.26,-49:39:53.79,3.827,0.058,4.878,0.038,2036.4728120001964,0.0012928093,3.9228016110681097,1.2181547e-05,0.0780666957688525,0.079814635,34.763157,1.138302,31510.9004906162,1047.8658,13.3368704777654,0.4312808,91.16758899476471,788.0973496395012,30.534128000000006,300.67,3.806,4444.0,168.0,4.438,,0.698300004005432,,,,0.69,,"13,27",2019-08-16,2021-12-09,2022-12-14 12:09:24,HATS-47 b
772,1063,379240073,1079.01,,3,4,4,3,3,4,4,22.4,25.0,317.0,0,0,2,PC,1,13.1284,0.006,,1,spoc,SPOC,18:52:28.68,-55:23:16.54,-1.479,0.049,-2.677,0.043,1656.382755999919,0.003137,3.1641470000000003,0.000607,0.06661933333333332,0.30806999999999995,8.164797,0.710634,7491.851204,654.3037,13.276169,13.481318,,,10.679671,1179.27,45.91,6519.0,194.0,4.2206800000000015,,1.48759,1.48759,,,1.34,,13,2019-08-16,2019-08-16,2022-12-14 12:09:24,Could be blended
773,1064,161032923,1080.01,,1,4,4,1,3,4,4,2.3,13.9,2.65,13,0,1,PC,1,12.7067,0.006999999999999999,,1,spoc,SPOC,18:25:28.4,-52:12:52.46,-270.293,0.107,-69.55199999999999,0.109,1654.060033999849,0.003036,3.965347,0.000675,0.04114391666666667,0.389139,5.191637999999998,0.669941,4770.26147,616.8477,2.034434,0.947331,,,8.048016,25.559,0.0541,3296.0,64.0,4.96636,0.407584,0.284,0.049,,,0.168986,0.0200576,13,2019-08-16,2019-08-16,2022-12-14 12:09:24,potential L1 candidate
774,1065,253728991,1081.01,,3,4,4,3,3,4,4,43.0,121.3,90.83,8,1,1,PC,1,11.5247,0.006,,1,spoc,SPOC,18:48:33.7,-40:06:42.37,-5.214,1.083,-5.917999999999998,1.083,1654.0261189998128,0.0025670000000000003,2.98278,0.000442,0.12956366666666666,0.110696,6.682853999999999,0.343037,6136.231662,315.89865,11.467011,11.475316,,,23.10213,354.05,,6027.0,192.0,4.29978,2.0042,1.23975,1.23975,,,,,13,2019-08-16,2019-08-16,2022-12-14 12:09:24,
775,1066,261108236,1082.01,,1,4,1,1,3,4,4,1.2,29.3,8.92,3,1,1,PC,1,11.8835,0.006,,1,spoc-s01-s39-b0A-PC,SPOC,05:33:06.19,-80:48:55.72,-10.282,0.042,45.685,0.05,2165.5380130000412,0.0046587,16.3470117212279,0.0001057155,0.13725447245530126,0.44063035,2.254282,0.15371300000000002,2074.1162515355,141.56458999999995,2.9277172486554903,1.1898578000000002,8.99951622026831,441.74794776876405,13.492115,100.248,0.25385,4310.0,173.0,4.57345,0.230511,0.64961302280426,0.0616131,,,0.64,0.0832096,"1,4,8,11,12,13,27,28,31,38,39",2019-08-16,2022-03-22,2022-12-14 12:09:24,
776,1067,322270620,1083.01,,1,4,1,1,1,4,4,1.8,51.7,10.42,8,0,0,PC,1,12.0936,0.006999999999999999,,1,spoc-s01-s39-b0A-PC,SPOC,19:47:17.33,-87:19:22.12,-82.691,0.045,-290.716,0.055,1627.9163420000114,0.0048903455,12.9802712639159,0.00012193299,0.11786337494501459,0.34912866,3.134776,0.441507,2883.0717209258196,406.56052,3.20779718460334,0.37611523,4.73413457569138,376.209622390727,9.925677,68.9109,0.125,3614.0,64.0,4.81257,0.359456,0.491322994232178,0.0146852,,,0.489415,0.0203502,"12,13,39",2019-08-16,2022-03-22,2022-12-14 12:09:24,potential level one candidate
789,1081,360630575,1097.01,,1,4,1,1,4,4,4,3.6,56.1,5.41,1,3,3,PC,1,8.7215,0.006,,1,qlp,UNKNOWN,12:39:06.21,-74:34:26.47,-50.359,0.039,-6.874,0.04,2376.41063700011,0.0021666,9.1885056,3.620000000000001e-05,0.10341666666666667,0.28,0.456105,0.000515,420.0,0.474582,2.17371,0.12428,72.0326,811.0,14.0,79.5561,0.14855,5876.0,124.0,4.48,0.08,0.98,0.04,,,1.06,0.13727,"11,12,38,39",2019-08-12,2021-08-19,2022-12-14 12:09:24,bright potential L1 candidate; TCE at TBJD ~2358 delayed by a few hours
790,1082,360630575,1097.02,,1,4,1,1,3,4,4,3.7,61.8,7.35,1,3,3,PC,1,8.7215,0.006,,2,spoc-s01-s39-b0A-PC,SPOC,12:39:06.21,-74:34:26.47,-50.359,0.039,-6.874,0.04,2344.4618270001374,0.0026102213,13.902839065178899,0.0013870896,0.08860178862004292,0.41097364,0.7029920000000001,0.077015,647.270103874341,70.93129,2.6136848178108703,1.333298,77.4841882665863,756.698758597688,8.821142,79.5561,0.14855,5876.0,124.0,4.48,0.08,0.983214974403381,0.0449925,,,1.06,0.13727,"38,39",2022-03-24,2022-03-24,2022-12-14 12:09:24,possible multi; near 3:2 resonance
829,1122,142276270,1136.01,,1,4,1,3,4,4,4,16.5,139.5,26.66,6,22,9,PC,1,8.9361,0.006,,1,qlp-s48-tois,UNKNOWN,12:48:44.38,64:51:18.99,0.937,0.039,-10.171,0.034,2612.4476910000667,0.0014482999999999998,12.518727900000002,3.16e-05,0.22416666666666665,0.2,2.521834,0.004848,2320.0,4.46525,5.58857,0.357814,626.362,1393.0,30.0,84.5362,0.158,5729.0,131.1,4.47,0.08,0.98,0.05,,,1.03,0.130052,"14,15,21,22,41,48",2019-08-27,2022-06-30,2022-12-14 12:09:24,potential multi-planet system; variable star
830,1123,142276270,1136.02,,1,4,1,1,4,4,4,5.4,67.4,6.75,6,22,9,PC,1,8.9361,0.006,,2,qlp-s48-tois,SPOC,12:48:44.38,64:51:18.99,0.937,0.039,-10.171,0.034,2627.5277380002663,0.0018953,6.2587919,1.91e-05,0.12704166666666666,0.456,0.6299100000000001,0.000373,580.0,0.343716,2.4917700000000003,0.13842100000000002,222.534,1076.0,26.0,84.5362,0.158,5729.0,131.1,4.47,0.08,0.98,0.05,,,1.03,0.130052,"14,15,21,22,41,48",2019-10-17,2022-06-29,2022-12-14 12:09:24,potential multi; variable star
831,1124,142276270,1136.03,,1,4,1,3,4,4,4,2.0,46.6,7.81,6,22,9,PC,1,8.9361,0.006,,3,qlp-s48-tois,SPOC,12:48:44.38,64:51:18.99,0.937,0.039,-10.171,0.034,2594.1834630002268,0.0029089000000000003,26.3179537,0.0001195,0.18391666666666664,0.562,0.8689370000000001,0.0004730000000000001,800.0,0.435205,2.71349,0.151793,26.4328,631.0,18.0,84.5362,0.158,5729.0,131.1,4.47,0.08,0.98,0.05,,,1.03,0.130052,"14,15,21,22,41,48",2019-11-15,2022-06-29,2022-12-14 12:09:24,possible multi
832,1125,142276270,1136.04,TIC 142276270.04,1,4,1,2,4,4,4,2.4,48.1,7.01,6,22,9,PC,1,8.9361,0.006,,4,spoc,SPOC,12:48:44.38,64:51:18.99,0.937,0.039,-10.171,0.034,1697.7558070002124,0.0025700312,18.8047556167025,0.00032600568,0.19130312276547168,0.2709187,0.682697,0.067006,628.58971250475,61.713036,2.5408067463904302,0.45802584,48.445427382521295,672.872760628257,9.563724,84.5362,0.158,5729.0,131.1,4.47,0.08,0.977727,0.0483517,,,1.03,0.130052,"14,15,21,22",2020-07-16,2020-05-26,2022-12-14 12:09:24,Outer planet in multi
898,1192,23434737,1203.01,,1,4,4,1,4,4,4,3.7,64.7,9.11,1,3,1,CP,1,7.9995,0.006,,1,spoc,SPOC,11:12:54.42,-34:24:24.97,292.931,0.048,-44.783,0.05,1553.06211599987,0.0030005102,25.5195306914712,0.0039688037,0.2786560470532079,0.26898920000000004,0.606418,0.03487,558.3758636893521,32.11596,2.96414609843449,0.27015966,45.633570152028206,662.889074777367,17.002897,64.9943,0.18965,5742.22,30.4499,4.29,0.08,1.17321002483368,0.0504221,-0.39,0.05,1.03,0.124138,"9,10,36",2019-08-26,2021-12-02,2022-12-14 12:09:24,validated planet
899,1193,467666275,1204.01,,1,4,1,2,3,4,4,6.4,54.3,4.75,3,2,3,PC,1,8.004,0.006,,1,spoc-s01-s39-b0A-PC,SPOC,11:16:28.59,-60:34:03.63,50.005,0.053,43.596,0.044,1569.930968000088,0.0013828934,1.3812379548661298,1.1729587e-05,0.09745562219237751,0.36109483,0.13664600000000002,0.014665,125.84785190054701,13.506947,2.02160335148419,2.6967528,5767.219890647671,2222.6003436326896,9.785704,106.505,0.3725,6711.0,201.0,4.06358,0.321009,1.77567994594574,0.08326130000000001,,,1.1,0.14231,"10,11,37",2019-08-26,2022-03-21,2022-12-14 12:09:24,
900,1194,287776397,1205.01,,1,4,1,1,3,4,4,3.9,21.2,12.62,0,2,1,PC,1,8.3902,0.006,,1,spoc-s01-s39-b0A-PC,SPOC,08:28:30.72,-74:57:17.02,-18.648,0.037000000000000005,19.627,0.046,1383.24122299999,0.0031378712,2.3922702805907203,2.5569936e-05,0.3752226050376863,0.2505459,0.06902799999999999,0.007847,63.575140991917706,7.227349799999999,3.5905922797784195,0.44561133,18015.5142019209,2954.82262098143,9.076408,309.932,2.0765,6090.0,193.0,3.29864,0.341742,4.1956000328064,0.181862,,,1.27,0.195512,"3,6,10,11,12,13,30,33,36,37,39",2019-08-26,2022-03-21,2022-12-14 12:09:24,Out-of-transit baseline is not flat; bad transit shape; likely SV
901,1195,308034948,1206.01,,5,5,5,5,5,5,5,30.5,60.5,317.0,0,0,0,PC,0,8.6014,0.012,,1,spoc,SPOC,12:01:18.17,-60:12:01.58,-6.5379999999999985,0.045,-1.401,0.041,1569.7134980000556,0.0013310000000000002,0.831542,3.9e-05,0.08273075,0.244436,0.27034899999999995,0.023383,248.969585,21.536388,1.881684,2.170925,3776.60953647891,1999.37966590071,10.881971,1698.55,92.265,5824.0,165.0,4.438,,1.1512,1.1512,,,,,"10,11",2019-08-26,2019-08-26,2022-12-14 12:09:24,Possible background EB
903,1197,273985865,1208.01,,1,4,1,1,3,4,4,2.6,33.1,3.96,6,2,2,PC,1,10.5924,0.006,,1,spoc-s01-s39-b0A-PC,UNKNOWN,02:02:02.1,-83:13:40.66,9.213,0.036000000000000004,40.384,0.037000000000000005,1327.4843150000088,0.0017539704,3.42389985377885,1.7084452e-05,0.08876169450582333,0.44993356,0.49377,0.048902,454.675128366187,45.03921500000001,1.81672609884574,1.443021,294.312817657479,1056.38455688144,10.138013,134.757,0.3595,5626.0,188.0,4.56195,0.291123,0.8230190277099609,0.0405528,,,0.98,0.128614,"1,12,13,27,28,39",2019-08-26,2022-03-21,2022-12-14 12:09:24,potential multi; single transit at ~2380.5 TBJD; check TIC 273985864
904,1198,273985865,1208.02,,1,4,1,1,3,4,4,1.7,30.4,5.89,6,2,2,PC,1,10.5924,0.006,,2,spoc-s01-s39-b0A-PC,SPOC,02:02:02.1,-83:13:40.66,9.213,0.036000000000000004,40.384,0.037000000000000005,1331.119531000033,0.0021704885,10.9830288336801,4.4061966e-05,0.153380316110955,0.40239856,0.836209,0.068159,769.8803520566272,62.77516,2.2927952186028,1.397018,62.2120362108584,716.2891184444251,11.406921,134.757,0.3595,5626.0,188.0,4.56195,0.291123,0.8230190277099609,0.0405528,,,0.98,0.128614,"1,12,13,27,28,39",2021-07-08,2022-03-22,2022-12-14 12:09:24,near 3:1 resonance with TOI 1208.01; 5.6 arcsec companion
905,1199,273985865,1208.03,TIC 273985865.03,1,4,1,1,3,4,4,1.1,25.4,5.75,6,2,2,PC,1,10.5924,0.006,,3,spoc-s01-s39-b0A-PC,SPOC,02:02:02.1,-83:13:40.66,9.213,0.036000000000000004,40.384,0.037000000000000005,1341.8017259999178,0.0038333486,17.7264490394487,0.00010948633999999997,0.1433529938402971,0.8499528000000001,0.812187,0.08973500000000001,747.772549921805,82.645226,2.26166396542232,2.1681116,32.860556886679994,610.644541527497,7.355008,134.757,0.3595,5626.0,188.0,4.56195,0.291123,0.8230190277099609,0.0405528,,,0.98,0.128614,"1,12,13,27,28,39",2022-04-20,2022-04-20,2022-12-14 12:09:24,potential multi; check nearby TIC 273985864 (Tmag~ 12.252)
909,1203,389924075,1212.01,,1,4,1,1,3,4,4,0.2,11.4,7.42,0,2,3,PC,1,10.4016,0.006,,1,spoc,SPOC,05:51:29.8,-70:59:30.51,-14.187,0.052000000000000005,-5.0310000000000015,0.075,1402.0365180000663,0.035248,105.585089,0.021523,0.48362004166666667,1.3707790000000002,0.5027159999999999,0.07131799999999999,462.91163200000005,65.68420400000001,2.503333,0.8299219999999999,,,7.1223550000000015,190.986,1.003,5909.57,40.9135,4.26154,0.112826,1.1142,0.163001,-0.302155,0.0459112,1.07,0.137516,"1,2,4,5,6,7,8,9,10,11,12",2019-08-26,2019-08-26,2022-12-14 12:09:24,low SNR; close to momentum dumps
910,1204,399144800,1213.01,,4,4,4,5,5,5,5,8.6,81.3,53.74,2,1,1,PC,0,10.6392,0.006,,1,spoc,SPOC,10:52:47.72,-67:23:14.9,-100.262,0.049,79.575,0.041,1576.1884499997832,0.002091,27.214103,0.003204,0.16394416666666667,0.183941,5.376968,0.459359,4940.12749,422.99606,8.317461,1.882191,,,26.603718,161.33,0.6765,6270.0,196.0,4.54537,0.423983,0.977522,0.190396,,,0.95,0.121383,"10,11",2019-08-26,2019-08-26,2022-12-14 12:09:24,Possible EB; V-shaped; crowded field
914,1208,248092710,1217.01,,3,4,3,3,3,4,4,7.5,28.7,105.34,3,2,3,PC,1,9.6517,0.006,,1,spoc-s01-s39-b0A-PC,SPOC,12:53:02.53,-44:05:57.7,-23.424,0.081,-0.764,0.083,1574.9407330001704,0.0049592312,41.4856124503181,0.00048378215,0.2787473678049159,0.4075069000000001,1.042538,0.094845,959.752229082511,87.35132,12.512195601415801,0.9374495,271.196017023816,1035.00053977834,9.258001,463.223,10.75,6354.0,197.0,4.24472,2.00827,3.4868700504303,0.171218,,,1.24,0.184721,"10,11,37",2019-08-26,2022-03-21,2022-12-14 12:09:24,
