col1_1,TIC ID_1,TOI_1,Paper disp,Group Comments,Sector(s),Period [Days],Duration [Hours],Depth [%],Planet Radius [RJ],Star Radius [Râ],TESSmag,Delta TESSmag,col1_2,TIC ID_2,TOI_2,Previous CTOI,Master,SG1A,SG1B,SG2,SG3,SG4,SG5,ESM,TSM,Predicted Mass (M_Earth),Time Series Observations,Spectroscopy Observations,Imaging Observations,TESS Disposition,TFOPWG Disposition,TESS Mag,TESS Mag err,Planet Name,Pipeline Signal ID,Source,Detection,RA,Dec,PM RA (mas/yr),PM RA err (mas/yr),PM Dec (mas/yr),PM Dec err (mas/yr),Epoch (BJD),Epoch (BJD) err,Period (days),Period (days) err,Duration (hours),Duration (hours) err,Depth (mmag),Depth (mmag) err,Depth (ppm),Depth (ppm) err,Planet Radius (R_Earth),Planet Radius (R_Earth) err,Planet Insolation (Earth Flux),Planet Equil Temp (K),Planet SNR,Stellar Distance (pc),Stellar Distance (pc) err,Stellar Eff Temp (K),Stellar Eff Temp (K) err,Stellar log(g) (cm/s^2),Stellar log(g) (cm/s^2) err,Stellar Radius (R_Sun),Stellar Radius (R_Sun) err,Stellar Metallicity,Stellar Metallicity err,Stellar Mass (M_Sun),Stellar Mass (M_Sun) err,Sectors,Date TOI Alerted (UTC),Date TOI Updated (UTC),Date Modified,Comments
223,373693175,1810.01,1,"Short-P, HAT-P-36 b, KP, pVshape, pTD",22,1.327352,2.23,1.76,1.27,1.07,11.6281,4.38,1847,373693175,1810.01,,5,5,5,5,5,5,5,145.9,132.3,317.0,0,0,3,KP,KP,11.6281,0.006,,1,qlp-s49-tois,SPOC,12:33:03.89,44:54:55.32,-11.640999999999998,0.027999999999999997,8.065,0.034,2459662.70189,1.8449999999999999E-4,1.3273482,6.0E-7,2.083,0.065,20.661479999999997,4.87E-4,18850.0,0.448136,15.4709,0.750927,1378.13,1697.0,248.0,294.41900000000004,2.252,5555.05,115.611,4.36832,0.07510700000000001,1.07,0.05,0.269388,0.01239,0.98,0.122548,"22,49",2020-04-15,2022-07-13,2022-12-14 12:09:24,HAT-P-36 b
224,373844472,275.01,1,"Short-P, Vshape, FSCP, pTD","1,3",0.9194760000000001,1.46,1.04,1.6,1.07,11.0611,4.96,198,373844472,275.01,,5,5,5,5,3,5,5,149.4,334.4,70.21,9,1,1,PC,APC,11.0611,0.006,,1,qlp,UNKNOWN,05:26:04,-67:13:57.98,-18.727999999999998,0.125,52.948,0.135,2459169.295419,1.4480000000000002E-4,0.9195603000000001,2.0E-7,1.266,0.055,4.8859330000000005,0.10537300000000001,4490.0,97.0473,9.87403,1.0222,3534.17,2148.0,93.0,144.866,1.3165,5616.0,187.0,4.3762,2.00392,0.82,0.04,,,1.0,0.136248,"1,3,4,5,6,7,8,9,10,11,13,27,28,30,31",2018-12-04,2018-12-04,2022-12-14 12:09:24,TFOP FP
225,374095457,779.01,1,"NT, LowSNR, FSCP, Short-P, pVshape","9,10",0.783907,2.08,0.11,0.36,1.0,8.2158,7.41,747,374095457,779.01,,3,4,3,3,3,4,4,33.2,367.4,11.04,7,2,1,PC,PC,8.2158,0.006999999999999999,,1,spoc,UNKNOWN,10:39:43.92,-48:59:48.07,-14.915999999999999,0.07,10.537,0.067,2459331.670822,4.677E-4,0.783912430746991,1.5602933000000002E-6,1.65090724123174,0.047749992000000005,1.007131,0.016513999999999997,927.171585222829,15.210032,,,3608.54914940091,1976.75527224466,49.326096,634.714,17.664,5780.0,,4.438,,,,,,,,"9,10,36,37",2019-06-05,2021-11-09,2022-12-14 12:09:24,No stellar parameters; has variability of unrelated period. Likely larger star than the assumed solar radius but even if early A type star may be a Jupiter. Epoch is from qlp-s37-tois; other parameters are form spoc-s01-s39 multisector
226,374829238,785.01,1,"UC, LowSNR, LCMOD, FSCP","2,3,6,7,9",18.640884,32.15,0.07,0.3,1.0,11.5026,7.9,753,374829238,785.01,,1,4,1,2,3,4,4,0.2,2.1,1.75,0,0,1,PC,PC,11.5026,0.006999999999999999,,1,spoc-s01-s39-b0A-PC,SPOC,05:53:20.95,-65:38:00.6,-15.241,0.051,102.21600000000001,0.046,2458363.821446,0.011247206000000001,18.626388027151197,3.5152686000000004E-4,15.6904223102657,0.9219414,0.46145699999999995,0.049335000000000004,424.927480738766,45.43838,1.17839017181178,0.27808923,4.28577365263068,366.967038641474,8.328106,65.5548,0.09825,3783.0,,4.438,,0.561300992965698,0.0166798,,,0.555307,0.020289500000000002,"2,3,6,7,9,10,12,13,27,29,30,33,34,36,37,39",2019-06-14,2022-03-21,2022-12-14 12:09:24,bad transit shape; consistent centroid offset
227,375059587,786.01,1,"FSOP, LowSNR, UC, TFP","1,2,3,4,5,6,7,9",12.669232000000001,4.85,0.03,0.22,1.41,9.8192,8.91,754,375059587,786.01,,1,4,1,2,3,4,4,1.6,22.3,6.46,1,1,1,PC,PC,9.8192,0.006,,1,spoc-s01-s39-b0A-PC,UNKNOWN,06:40:25.01,-63:20:20.79,7.75,0.064,32.109,0.046,2459365.717485,0.0061792,12.669317596768598,4.3723736E-5,4.87696998142504,0.27917420000000004,0.342582,0.016776,315.479765668894,15.451472,2.4215154940217003,0.5504571999999999,154.36799753203698,898.998707189427,19.086626000000003,167.94799999999998,0.9015,5853.8,45.2182,4.2209900000000005,0.11588599999999999,1.31433999538422,0.060914499999999996,-0.00795581,0.0463279,1.06,0.12754300000000002,"1,2,3,4,5,6,7,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39",2019-06-14,2022-03-22,2022-12-14 12:09:24,possible multi
228,375223080,1095.01,1,"LowSNR, UC, pAT, FSCP, Short-P","10,11,12",1.4821600000000001,1.8,0.19,1.05,2.66,10.4291,6.81,1079,375223080,1095.01,,3,4,3,3,3,4,4,36.7,91.3,97.26,2,0,1,PC,PC,10.4291,0.006,,1,qlp-s39-tois,QLP,08:55:52.55,-75:55:34.27,-4.136,0.04,11.357999999999999,0.042,2459387.42191,4.152E-4,1.4821401,1.0E-6,1.7790000000000001,0.022000000000000002,1.9887169999999998,2.2200000000000003E-4,1830.0,0.204039,11.9167,0.49221800000000004,2370.97,1944.0,67.0,582.521,7.7425,7066.0,133.7,3.78,0.09,2.66,0.11,,,1.56,0.265491,"10,11,12,37,39",2019-08-12,2022-03-22,2022-12-14 12:09:24,
229,375225453,1096.01,0,"LCMOD, pCO","10,11,12",0.92145,1.42,0.04,0.48,2.89,10.11,8.58,1080,375225453,1096.01,,5,5,5,5,5,5,5,11.1,39.8,27.97,0,0,1,PC,FP,10.11,0.006,,1,spoc,UNKNOWN,08:55:18.4,-73:10:23.91,-21.883000000000003,0.034,19.084,0.046,2459307.93577,0.0027523770000000003,0.920952632017001,1.8551935000000002E-4,1.86027353730432,0.46476126,0.391891,0.046107999999999996,360.88015291607104,42.466145000000004,5.734908856056711,4.295041599999999,32740.3629399483,3430.76224369495,7.2275467,490.288,5.048,6553.0,136.4,3.65,0.09,2.89088988304138,0.125277,,,1.36,0.225456,"10,11,12,37",2019-08-12,2020-05-20,2022-12-14 12:09:24,NEB on 375225447 from TFOP
230,375506058,1431.01,1,"CP, TD","15,16",2.65044,2.52,0.57,1.48,1.94,7.79824,5.61,1442,375506058,1431.01,,3,5,5,3,4,4,4,207.1,276.7,317.0,12,12,2,CP,CP,7.79824,0.006,,1,qlp-s57-ffi,SPOC,21:04:48.89,55:35:16.88,11.737,0.078,23.869,0.064,2459881.427373,5.491000000000001E-4,2.6502307999999997,3.9E-6,2.099,0.107,5.682387,0.44744300000000004,5220.0,412.025,15.7904,0.778029,1676.91,1782.0,162.0,148.925,1.0270000000000001,7400.0,189.5,4.11,0.08,1.94,0.06,,,1.758,0.29612,"15,16,55,56,57",2019-11-14,2022-12-13,2022-12-16 12:08:26,TOI-1431 b
231,375542276,1163.01,1,FSCP,14,3.07765,2.27,0.46,0.0,0.0,9.418,5.85,1152,375542276,1163.01,,3,4,3,3,3,4,4,38.9,298.0,29.41,5,1,2,PC,PC,9.47751,0.006,,1,qlp,UNKNOWN,19:36:22.02,19:38:21.32,-2.002,0.4,-11.779000000000002,0.401,2459441.801256,2.8460000000000003E-4,3.0771797000000003,6.4E-6,2.3930000000000002,0.165,5.224082,0.002895,4800.0,2.66665,,,7460.12,2589.0,142.0,148.342,6.8725,9311.3,708.9,,,,,,,,,"14,40,41",2019-09-03,2021-11-22,2022-12-14 12:09:24,
233,376353509,1648.01,1,"FSOP,LowSNR, FSCP",25,7.33149,1.45,0.08,0.22,0.84,9.5831,7.76,1667,376353509,1648.01,,2,4,4,2,4,4,4,5.8,65.0,7.87,3,3,5,PC,PC,9.5831,0.006,,1,qlp-s52-tois,QLP,03:01:36.28,69:13:47.72,16.325,0.036000000000000004,5.432,0.05,2459734.720524,0.0031213,7.3315421,3.16E-5,1.268,0.33299999999999996,0.934135,0.002715,860.0,2.50105,2.7057700000000002,0.23285999999999998,16.812,564.0,13.0,69.835,0.1643,4871.6,52.4,4.48,0.09,0.84,0.06,,,0.78,0.09276519999999999,"18,19,25,52",2020-01-29,2022-12-12,2022-12-16 12:08:26,L1 candidate
234,376524552,1811.01,1,,22,3.712964,1.99,1.8,1.06,0.81,11.1237,4.36,1848,376524552,1811.01,,3,4,4,3,4,4,4,92.6,260.2,94.7,14,13,5,CP,CP,11.1237,0.006,,1,qlp-s49-tois,SPOC,12:35:41.37,27:12:51.76,-45.873999999999995,0.057999999999999996,-10.765999999999998,0.035,2459661.0502919997,2.3620000000000002E-4,3.7130701,1.8000000000000001E-6,1.6540000000000001,0.046,21.502817999999998,0.0035859999999999998,19610.0,3.3032199999999996,11.7215,0.8176829999999999,55.9743,762.0,170.0,128.23,0.7075,4719.0,120.376,4.497380000000001,0.09084260000000001,0.81,0.06,,,0.7559999999999999,0.0884888,"22,49",2020-04-15,2022-07-13,2022-12-14 12:09:24,TOI 1811 b
235,377064495,561.02,1,"CP, SPC, AT, Short-P",8,0.446547,1.37,0.03,0.34,0.88,9.5273,8.84,505,377064495,561.01,,4,5,5,4,4,4,4,4.1,60.7,7.98,31,23,5,CP,CP,9.5273,0.006,,1,qlp-s46-tois,UNKNOWN,09:52:44.44,06:12:57.97,-108.432,0.08800000000000001,-61.511,0.094,2459561.825742,0.0025960000000000002,10.7787735,4.9E-5,3.487,0.466,0.999337,0.00122,920.0,1.1233899999999999,2.7399299999999998,0.177022,73.3548,815.0,21.0,85.79899999999999,0.496,5391.0,185.0,4.52526,0.28868,0.84,0.05,,,0.95,0.117329,"8,35,45,46",2019-04-13,2022-03-11,2022-12-14 12:09:24,TOI-561 c / TOI-561.01
236,377191482,1485.01,1,"NT, FSCP, LowSNR","14,15,16,17,19",2.95607,1.86,0.02,0.83,6.17,8.8052,9.1,1504,377191482,1485.01,,5,5,5,5,5,5,5,,,26.87,1,2,3,PC,FA,8.8052,0.006,,1,qlp-s49-tois,QLP,19:03:44.91,59:09:50.67,2.004,0.06,4.538,0.052000000000000005,2459673.206852,0.08082160000000001,2.9551881,3.434E-4,1.361,1.7169999999999999,0.249748,0.02076,230.0,19.1207,5.60201,,158.866,989.0,9.0,386.26599999999996,4.2045,5054.0,122.0,,,6.17,,,,,,"14,15,16,17,19,20,21,22,23,24,25,26,40,41,47,49",2019-12-05,2022-08-16,2022-12-14 12:09:24,Giant star; likely SV
237,377293776,1450.01,1,"FSCP, Fla, LCMOD, LowSNR, UC","14,15,16",2.043923,0.89,0.05,0.09,0.47,10.0306,8.34,1465,377293776,1450.01,,1,4,1,2,4,4,4,4.1,13.0,1.1,7,3,8,PC,PC,10.0306,0.006999999999999999,,1,qlp-s49-tois,SPOC,19:07:24.98,59:05:11.85,69.923,0.055,160.881,0.055,2459662.335574,0.0019760000000000003,2.0439176,5.9E-6,0.958,0.248,0.434381,0.001116,400.0,1.02789,1.02722,0.060865800000000005,32.1484,663.0,12.0,22.4467,0.01315,3407.0,157.0,4.7606,0.00697081,0.47,0.01,,,0.471371,0.0201897,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,49",2019-11-14,2022-08-19,2022-12-14 12:09:24,potential L1 candidate; slight depth aperture correlation; 2 stars in pixel; other star is TIC 1717871768 (Tmag = 13.41)
240,378976682,1851.01,1,"pNT, LowSNR",23,6.01815,1.3,1.33,0.84,0.76,13.1369,4.69,1893,378976682,1851.01,,3,5,5,3,4,3,3,21.8,86.3,72.35,4,0,5,PC,APC,13.1369,0.006999999999999999,,1,qlp-s50-tois,QLP,13:10:59.67,06:41:11.63,-64.831,0.06,-23.250999999999998,0.038,2459688.751118,0.0018640999999999998,6.0179742,1.86E-5,1.278,0.359,15.208613,0.10337,13910.0,95.2026,10.0342,,16.6492,562.0,9.0,274.942,2.642,4567.0,123.0,4.53,,0.76,,,,0.72,,"23,50",2020-05-08,2022-09-07,2022-12-14 12:09:24,V-shaped; consistent with a grazing HJ
241,379240073,1079.01,1,"UC, FSCP",13,3.1641470000000003,1.6,0.75,1.18,1.49,13.1284,5.31,1063,379240073,1079.01,,3,4,4,3,3,4,4,22.4,25.0,317.0,0,0,2,PC,PC,13.1284,0.006,,1,spoc,SPOC,18:52:28.68,-55:23:16.54,-1.479,0.049,-2.677,0.043,2458656.382756,0.003137,3.1641470000000003,6.07E-4,1.5988639999999998,0.30806999999999995,8.164797,0.710634,7491.8512040000005,654.3037,13.276169,13.481318,,,10.679671,1179.27,45.91,6519.0,194.0,4.220680000000001,,1.48759,1.48759,,,1.34,,13,2019-08-16,2019-08-16,2022-12-14 12:09:24,Could be blended
243,379929661,625.01,1,"CP, Vshape, TD",7,4.78677,4.97,0.88,1.64,1.91,9.6129,5.14,571,379929661,625.01,,5,5,5,5,4,5,5,94.3,165.9,317.0,0,1,1,CP,CP,9.6129,0.006,,1,qlp,UNKNOWN,08:42:01.35,03:42:38.04,-2.8560000000000003,0.07400000000000001,0.9840000000000001,0.051,2459242.559429,2.446E-4,4.786955,2.3E-6,4.96,0.028999999999999998,9.848732,7.8E-5,9030.0,0.07203380000000001,18.5954,0.6900109999999999,2238.59,1916.0,176.0,341.26300000000003,5.0425,7668.6,138.4,4.13,0.08,1.91,0.07,0.17600000000000002,0.02,1.796,0.29338800000000004,"7,34",2019-04-23,2021-06-11,2022-12-14 12:09:24,HAT-P-69 b; likely hot Jupiter
244,380589029,1084.01,1,"Short-P, HATS-24 b, KP, FSCP",13,1.348449,2.41,1.97,1.5,1.17,12.2851,4.26,1068,380589029,1084.01,,5,5,5,5,5,5,5,95.1,98.6,317.0,0,0,2,KP,KP,12.2851,0.006,,1,spoc-s01-s39-b0A-KP,UNKNOWN,17:55:33.77,-61:44:50.64,1.031,0.04,-17.577,0.040999999999999995,2459388.903698,3.056E-4,1.3484955290749099,8.290637700000001E-7,2.4052413608919103,0.021982579,20.32156,0.149147,18542.7758196477,137.36028000000002,15.9189667934549,0.8625915000000001,2706.96222130538,1839.67157579309,74.40208,494.18199999999996,12.174000000000001,6346.0,,4.3848400000000005,,1.1475900411605802,0.061613,,,1.18,0.171463,"13,39",2019-08-16,2022-03-30,2022-12-14 12:09:24,HATS-24 b
245,380783252,1059.01,1,"Vshape, FSCP, FSOP, LCMOD, pVshape,HPMS, AT",13,9.449544,2.17,2.49,2.07,1.03,9.7825,4.01,1042,380783252,1059.01,,3,4,4,3,3,4,4,146.9,263.1,317.0,3,0,1,PC,PC,9.7825,0.006,,1,qlp,UNKNOWN,17:58:51.48,-60:55:21.82,4.297,0.037000000000000005,-207.40900000000002,0.034,2459378.7143159998,1.575E-4,9.4496506,2.8E-6,2.021,0.027000000000000003,21.657873000000002,0.018203999999999998,19750.0,16.7663,17.0216,1.10249,38.5799,694.0,114.0,98.8783,0.4197,5509.0,186.0,4.3975800000000005,2.00408,0.94,0.06,,,0.88,0.10674700000000001,"13,39",2019-08-16,2021-08-19,2022-12-14 12:09:24,Rp may be too large for period
246,380886535,844.01,0,"CO (PPL), FSCP, LowSNR",3,8.89959,2.3,0.35,0.94,1.52,11.7952,6.13,821,380886535,844.01,,5,5,5,5,5,5,5,6.3,31.1,40.76,2,4,15,PC,FP,11.7952,0.008,,1,spoc-s42-s43-b0A,QLP,01:17:50.67,00:20:49.09,-6.903,0.077,-33.44,0.059000000000000004,2459451.7240330004,0.0034352588,8.90662508791763,0.0010360494,1.96183376529266,0.5932804,2.368219,0.27561399999999997,2178.833633788,253.81749,7.15741079171841,4.4914646,325.165130503665,1083.04310387231,7.5065593999999995,472.29699999999997,10.8055,5829.6,138.8,4.1,0.08,1.51594996452332,0.0906633,-0.053,0.07400000000000001,1.05,0.13008499999999998,"3,30,42,43",2019-07-10,2022-01-26,2022-12-14 12:09:24,centroid offset on TIC 380886534
247,381714186,1839.01,1,"pVshape, pNT, LCMOD, FSOP,HPMS, Short-P",23,1.424817,1.44,0.07,0.22,0.85,10.2173,7.83,1880,381714186,1839.01,,2,5,5,2,4,4,4,11.3,81.5,7.7,12,19,5,PC,APC,10.2173,0.006,,1,spoc-s14-s50-b0A-APC,SPOC,13:07:19.95,05:51:07.36,-12.937000000000001,0.091,-61.361999999999995,0.054000000000000006,2459690.241643,0.0025679,1.4238066598272199,6.709638E-6,1.50095845538354,0.13449283,0.783148,0.067659,721.045857132951,62.314243000000005,2.6855348175607996,0.27595383,921.8466629734579,1405.34975257206,13.531481,116.086,0.565,5382.69,146.214,4.55152,0.09267260000000001,0.848098993301392,0.054849199999999994,0.252,0.022000000000000002,0.934,0.124596,"23,46,50",2020-05-07,2022-12-12,2022-12-16 12:08:26,potential L1 planet; v-shaped
248,381976956,866.01,0,"FSCP, FSOP, LowSNR, pNT, pVshape, LCMOD, SSys","1,2,3,4,5,6",22.338917000000002,3.41,0.06,1.65,7.57,9.0099,8.04,843,381976956,866.01,,5,5,5,5,5,5,5,17.7,13.9,317.0,1,0,5,V,FA,9.0099,0.006,,1,spoc,UNKNOWN,05:10:11.18,-57:35:12.05,-28.031,0.040999999999999995,-2.248,0.047,2458330.873539,0.002735,22.338916,6.84E-4,3.412233,0.44343299999999997,0.657662,0.08719500000000001,605.545389,80.306694,18.449977,13.532745000000002,1556.9001967091199,1602.08274501962,7.301245699999999,455.064,4.2105,4866.0,171.0,2.50648,0.6961189999999999,7.56825,1.72302,,,,,"1,2,3,4,5,6",2019-07-12,2020-11-16,2022-12-14 12:09:24,Could also be around 381976959; needs SG1 to check; signal not found in QLP s39
249,381979901,1085.01,1,FSCP,13,3.2542299999999997,4.77,1.35,1.41,1.28,11.6577,4.67,1069,381979901,1085.01,,5,5,5,5,3,5,5,58.4,65.8,317.0,0,0,1,EB,APC,11.6577,0.006,,1,qlp,QLP,05:10:25.3,-59:32:08.39,1.584,1.171,17.711,1.171,2459185.342364,1.8559999999999998E-4,3.2541189999999998,1.1E-6,4.383,0.113,14.658226999999998,7.28E-4,13410.0,0.670269,14.8796,,1520.71,,437.0,444.066,,6102.0,193.0,4.286490000000001,2.00486,1.28,,,,,,"2,3,4,5,6,7,8,9,10,12,13,27,28,29,30,31",2019-08-16,2021-01-28,2022-12-14 12:09:24,Possible secondary; TFOP APC/SB2
250,382068562,924.01,1,"LCMOD, Vshape","1,2,3,4,5,6,7,8,9,10,11,12,13",12.127469999999999,1.95,1.59,2.37,0.99,11.3593,4.5,905,382068562,924.01,,3,4,4,3,3,4,4,47.1,87.5,317.0,2,0,1,PC,PC,11.3593,0.006,,1,qlp-s39-tois,UNKNOWN,05:18:37.65,-55:53:18.82,-5.0,0.032,54.438,0.038,2459373.317914,1.271E-4,12.1273927,2.8E-6,1.859,0.032,20.606151,0.016907,18800.0,15.5718,15.6802,0.868684,32.4718,665.0,358.0,251.24,1.077,5682.0,128.9,4.45,0.08,0.99,0.05,,,1.01,0.127576,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38",2019-07-23,2022-03-21,2022-12-14 12:09:24,v-shaped transit and large Rp for given period; Gaia DR2 error 5.51 km/s; likely EB
251,382188882,276.01,1,"FSCP, Vshape",3,4.800523,2.06,0.54,1.33,1.55,10.6559,5.67,199,382188882,276.01,,5,5,5,5,5,5,5,50.9,141.3,125.74,0,1,1,EB,FP,10.6559,0.006,,1,qlp-s36-ffi,UNKNOWN,05:25:24.74,-55:01:11.73,13.499,0.040999999999999995,-5.494,0.042,2459328.579795,3.5739999999999996E-4,4.8000875999999995,5.6E-6,1.825,0.078,5.649644,0.004984000000000001,5190.0,4.59086,13.8776,0.748578,545.2230000000001,1346.0,168.0,352.38300000000004,2.3609999999999998,6366.0,197.0,4.16217,0.47536000000000006,1.58,0.07,,,1.3,0.21130100000000002,"1,3,4,6,7,9,10,11,13,27,28,30,31,32,33,34,36",2018-11-30,2022-10-03,2022-12-14 12:09:24,TFOP FP/SB1
252,382391899,391.01,1,"WASP-50 b,KP, TD, Vshape",4,1.95512,1.81,2.0,1.14,0.84,11.0529,4.25,318,382391899,391.01,,5,5,5,5,5,5,5,142.5,347.1,114.5,0,0,3,KP,KP,11.0529,0.006,,1,spoc,UNKNOWN,02:54:45.14,-10:53:52.89,3.281,0.07200000000000001,8.963,0.078,2459169.6694610002,1.318E-4,1.95509315621449,5.389738000000001E-7,1.78762000693986,0.010682647,21.530495000000002,0.112812,19634.9908668172,103.89829,13.140683363552599,0.62092483,690.33980817746,1307.33075758228,217.93052999999998,184.84799999999998,1.86,5400.0,,4.53926,,0.873417973518372,0.0410955,0.13,0.03,0.9690000000000001,0.121331,"4,31",2019-02-08,2021-12-02,2022-12-14 12:09:24,WASP-50b
